id,name,type,description,confidence,mentions,is_anchor
2320,南海县立师范讲习所,建筑遗迹,早期的师范教育机构，翼峰曾在此任教,0.95,3,0
2321,罗振玉,人物,国学大师，与罗原觉师从关系,0.95,3,0
2322,王国维,人物,国学大师，与罗原觉师从关系,0.95,3,0
2323,叶恭绰,人物,广州铁路局总长，帮助转移文物,0.95,3,0
2324,新月唱片公司,物产饮食,佛山历史上曾发行过唱片的公司,0.85,3,0
2325,中华音乐会,建筑遗迹,由作者与昌文成、尹自重等组织的音乐团体,0.9,3,0
2326,何柳堂,人物,广东音乐演奏家和作曲家，何氏三杰之一,0.95,3,0
2327,白雪仙,人物,粤剧表演艺术家，与任剑辉合作主演《帝女花》，1988年移居温哥华创办白雪梅粤剧艺术学院,0.95,3,0
2328,西贡,地名,越南南方中心城市的旧称，现为胡志明市,0.9,3,0
2329,胡文虎,人物,上海人，生产万金油并包装印有老虎图案,0.95,3,0
2330,广州方便医院,物产饮食,广州的一家医疗机构,0.85,3,0
2331,大龙凤剧团,非遗技艺,香港的一个著名戏剧团体，以粤剧演出为主,0.85,3,0
2332,黎田,人物,粤曲艺人，与粤曲相关,0.95,3,0
2333,李瑶屏,人物,岭南著名画师，黄君璧的老师,0.95,3,0
2334,广州美术学院,建筑遗迹,已存在的美术学院名称,0.9,3,0
2335,山水画,非遗技艺,传统中国画的一种，黄君璧擅长此领域,0.9,3,0
2336,白云堂,建筑遗迹,黄君壁从事美术教学和举办画展的地方,0.85,3,0
2337,王时敏,人物,清初著名画家，与王鉴、王原祁、王时敏并称清初四王,0.9,3,0
2338,太平剧团,宗族姓氏,马师曾带领的粤剧团，进行艺术革新,0.85,3,0
2339,八音,非遗技艺,广东传统音乐形式之一，包括多种乐器,0.9,3,0
2340,均安,地名,佛山市南海区的一个镇街,0.95,3,0
2341,罗家宝,人物,罗家树的儿子，粤剧演员,0.95,3,0
2342,清光绪三十三年,朝代年号,清朝末年的一个年号，即1907年,0.95,3,0
2343,佛山中医院,建筑遗迹,文中提及的医疗机构，但具体名称不明确，无法确认为具体遗迹,0.85,3,0
2344,佛山市中医院,建筑遗迹,陈典周退休后继续执业的医疗机构,0.9,3,0
2345,霍元甲,人物,中国武术家，与西洋大力士比赛获胜,0.95,3,0
2346,互勉亭,建筑遗迹,邵汉生赋诗抒怀的地方,0.9,3,0
2347,《佛山市志》,典籍作品,主要参考资料之一,0.9,3,0
2348,冯永均,人物,佛山木版年画传人，1901-1990,0.95,3,0
2349,木版年画,非遗技艺,佛山的传统民间艺术形式，被列入国家级非物质文化遗产名录,0.95,3,0
2350,黄访零,人物,协助父亲处理对外交往事务，后当选为广州总商会委员等职务,0.95,3,0
2351,横江图书馆,建筑遗迹,1930年由佛山历史人物捐资兴建的图书馆,0.85,3,0
2352,双龙壁,建筑遗迹,祖庙内的一对石雕梁坊附近有此建筑遗迹,0.95,3,0
2353,大基尾,地名,佛山市南海区的地名,0.95,3,0
2354,林锦屏,人物,林超群之妻，与林小群共同继承了父亲的事业,0.95,3,0
2355,乐群英班,非遗技艺,佛山传统粤剧班社之一,0.85,3,0
2356,太史第,建筑遗迹,刘廷镜被钦点翰林后建造的牌楼，宣统皇帝御赐,0.95,3,0
2357,《心声泪影》,典籍作品,三十年代十三郎成名之作,0.85,3,0
2358,《燕归人未归》,非遗技艺,粤剧作品之一，江枫的得意之作,0.9,3,0
2359,《雷雨》,典籍作品,曹禺创作的话剧作品,0.95,3,0
2360,佛山美术学校,建筑遗迹,由高剑父在佛山创办的美术学校,0.85,3,0
2361,佛山粤剧团,非遗技艺,拥有九个剧团，积极开展文化交流活动,0.9,3,0
2362,蔡李佛拳,非遗技艺,广东传统武术流派之一,0.9,3,0
2363,茅盾,人物,现代著名作家、社会活动家,0.95,3,0
2364,《申报》,典籍作品,上海报纸，草明的作品曾在此发表,0.9,3,0
2365,汾江河,地名,佛山市内的河流，文中描述了其污染情况及治理过程,0.95,3,0
2366,谢伟国,人物,粤曲艺人，与粤曲相关,0.95,3,0
2367,区湛东,人物,出生于南海县佛山张楼乡，德高望重的老前辈，音乐家,0.95,3,0
2368,罗定,地名,广东的一个城市，骆至父亲工作的地点,0.9,3,0
2369,佛山华英中学,地名,位于佛山市的一所中学,0.85,3,0
2370,陈勇新,人物,佛山市炎黄文化研究会副会长，佛山群众山艺术馆原副馆长,0.95,3,0
2371,蓝瑛,人物,明末清初画家，著名于山水画,0.95,3,0
2372,孔伯明,人物,广东本地画家,0.95,3,0
2373,文斗,人物,清代画家，南海人,0.95,3,0
2374,浙派,非遗技艺,明代重要画派，由戴进开创,0.85,3,0
2375,张锦芳,人物,清代书画家，与黄丹书一同鉴赏此作,0.95,3,0
2376,陈道复,人物,明代写意派大师，字道复，号白阳山人，江苏苏州人,0.95,3,0
2377,谢彬,人物,清代画家，作品《空谷若松图轴》被佛山市博物馆收藏,0.9,3,0
2378,刘克平,人物,明代画家，其画作对绘画史研究具有重要价值,0.95,3,0
2379,喻冲,人物,明代画家，其画作对绘画史研究具有重要价值,0.95,3,0
2380,沈周,人物,明代画家，与文征明齐名,0.95,3,0
2381,蒋莲,人物,清代著名人物画家，生卒年不详，主要从艺于嘉庆、道光年间，擅长人物仕女画,0.95,3,0
2382,郑绩,人物,清代画家，对招子庸的山水画有影响,0.95,3,0
2383,筠清馆,建筑遗迹,吴荣光的藏室，收藏丰富,0.9,3,0
2384,岳雪楼,建筑遗迹,孔广陶所建的藏书楼，以收藏书画闻名,0.9,3,0
2385,宋光宝,人物,绘画款识中的作者或印章主人,0.95,3,0
2386,陈乔森,人物,清代书画家，广东遂溪人,0.95,3,0
2387,赵松雪,人物,元代著名书画家赵孟頫的别称,0.95,3,0
2388,广东南海,地名,清代广东的一个县,0.95,3,0
2389,张如芝,人物,清代著名书画家，广东顺德人，承家学，工书善画。,0.95,3,0
2390,黄公望,人物,元代画家，与黎简、谢兰生并称画家三杰,0.95,3,0
2391,道光八年,朝代年号,1828年，清代道光年间,0.95,3,0
2392,李秉绥,人物,虽然为江西临川人但因其在桂林为官延请常州宋光宝、孟丽堂等人到桂林环翠园作画授徒对居集、居廉的画风影响极大,0.95,3,0
2393,叶梦龙,人物,著名画家，活跃于19世纪中叶,0.95,3,0
2394,张之万,人物,清代官员、画家，1811-1897年,0.95,3,0
2395,罗清,人物,清代画家，指头画高手,0.95,3,0
2396,宣德,朝代年号,明朝的一个年号,0.95,3,0
2397,广州高第街,地名,位于广东省广州市的一条街道，李子长在此卖鱼,0.95,3,0
2398,陈瑞,人物,晚清时期学者型书画家,0.95,3,0
2399,钟学,人物,明代画家，字雪盘，顺德人,0.95,3,0
2400,吴旦,人物,岭南三家之一,0.95,3,0
2401,高其佩,人物,清代著名画家，指画开山祖师之一,0.95,3,0
2402,《山水册》,典籍作品,与谢兰生合作的作品，收藏于广州美术馆,0.9,3,0
2403,谢念典,人物,谢兰生的长子，字二朱,0.95,3,0
2404,黄慎,人物,清代画家，苏六朋效仿其画风。,0.9,3,0
2405,何镍,人物,清代民间著名画师，字丹山，号烟桥生、七十二峰山人，南海西樵人，侨居广州河南旧蒙圣里,0.95,3,0
2406,七十二峰山人,人物,清代画家，南海西樵人，侨居广州河南旧蒙圣里,0.95,3,0
2407,梁于渭,人物,晚清时期广州西关地区的山水画家,0.95,3,0
2408,南水村,地名,佛山市南海区的一个村落,0.95,3,0
2409,谢文勇,人物,广东画人录修订本的编者,0.95,3,0
2410,民国二十年,朝代年号,中华民国时期，1931年,0.95,3,0
2411,小江村,地名,黄少强的家乡，位于佛山市南海区,0.95,3,0
2412,刘博文,人物,留学美国十年专攻美术的女画家，曾任秀德小学校长,0.95,3,0
2413,广州市立美术专科学校,建筑遗迹,黄少强曾在此任职国学画系主任,0.85,3,0
2414,张大干,人物,画家，与黄君璧等人游历峨嵋等地,0.95,3,0
2415,《洪水流民》,典籍作品,1931年创作的反映水灾情景的画作,0.95,3,0
2416,邓小平,人物,中国改革开放的总设计师,0.95,3,0
2417,祖唐居,人物,明代石湾著名陶网店号,0.85,3,0
2418,冯了性药酒,非遗技艺,传统名品牌药酒之一,0.95,3,0
2419,民国3年,朝代年号,1914年，中华民国三年,0.95,3,0
2420,民国17年,朝代年号,1928年，中华民国十七年,0.9,3,0
2421,陈铁儿,人物,民国时期佛山妇女运动的先驱，与陈铁军是姐妹，是季华两级女子小学的第一批学生之一,0.95,3,0
2422,中共佛山小组,历史事件,1922年成立的中共佛山地方组织,0.95,3,0
2423,七星岩水月宫,建筑遗迹,南海区内的古迹，与传说中的白石塔有关,0.95,3,0
2424,南华寺,建筑遗迹,六祖慧能在曲江县曹溪建造的寺庙,0.95,3,0
2425,佛山渡,地名,番禺县旧时的渡口,0.95,3,0
2426,弘治十年,朝代年号,1497年，明代弘治年间,0.9,3,0
2427,解元,人物,乡试第一名的称号,0.85,3,0
2428,万历二十八年,朝代年号,明代万历年间，具体年份为1600年,0.95,3,0
2429,嘉庆十二年,朝代年号,清代嘉庆年间,0.9,3,0
2430,嘉庆十四年,朝代年号,清代嘉庆年间,0.9,3,0
2431,吴林光,人物,代理吉水政务，指挥救灾,0.95,3,0
2432,福宁路,地名,佛山市南海区的道路名称,0.95,3,0
2433,巧明火柴厂,非遗技艺,佛山最早的民族工业企业之一，成立于1879年,0.9,3,0
2434,佛山电报局,建筑遗迹,光绪十年设立的电报通信设施,0.95,3,0
2435,佛山学堂,建筑遗迹,南海县政府设立南海督学局的地方，原为佛山书院址,0.85,3,0
2436,季华女校,建筑遗迹,学校名称，提供良好的教育环境和活动,0.9,3,0
2437,马洪焕,人物,,0.95,3,0
2438,山陕会馆,建筑遗迹,民国时期南海县政府所在地,0.9,3,0
2439,民国15年,朝代年号,1926年,0.95,3,0
2440,谭伟民,人物,民国时期佛山镇长,0.95,3,0
2441,毛泽东,人物,中华人民共和国开国领袖，视察佛山地委时与杜瑞芝书记会面,0.95,3,0
2442,霍英东,人物,港澳知名人士，曾被胡沐邦接见,0.95,3,0
2443,刘维明,人物,广东省副省长，推动西樵建设现代化旅游新城,0.95,3,0
2444,姚志华,人物,著名技巧运动运动员，出生于南海区,0.95,3,0
2445,平洲区,地名,佛山市南海区的镇街,0.95,3,0
2446,南越国,朝代年号,公元前202年至公元220年间存在的国家。,0.9,3,0
2447,番州,地名,古代番州的名称,0.95,3,0
2448,升平,地名,1950年市区划分为的区域之一,0.85,3,0
2449,景泰,朝代年号,明朝的一个年号,0.95,3,0
2450,王寒煤,人物,佛山国民党党部委员，参与组建佛山市党部执行委员会,0.95,3,0
2451,王应杰,人物,佛山市一中工作人员，民革成员，参与佛山市民革支部筹备工作,0.95,3,0
2452,李家达,人物,伤科专家，总结研究传统医疗技术,0.95,3,0
2453,中共十一届三中全会,历史事件,1978年召开的中国共产党中央委员会第三次全体会议，是新中国成立以来党的历史上具有深远意义的伟大转折,0.95,3,0
2454,邓涛,人物,字小石，南海人，擅长山水画,0.95,3,0
2455,谢金雄,人物,佛山市文化局局长,0.95,3,0
2456,民国38年,朝代年号,民国纪年，对应公元1949年,0.95,3,0
2457,大帽岗,建筑遗迹,清代义山之一，位于佛山地区,0.9,3,0
2458,美陶,物产饮食,佛山市南海区的一种传统陶瓷制品,0.95,3,0
2459,梁氏六世纲祖家谱,典籍作品,记录了清代佛山的手工业发展情况,0.95,3,0
2460,黄江,人物,描联工会的会长,0.95,3,0
2461,民国14年,朝代年号,中华民国第14年，1925年,0.9,3,0
2462,工人文化宫,建筑遗迹,1951年开办，位于升路原平万寿官，后迁至和平路，具有重要文化意义,0.9,3,0
2463,郑永光,人物,南海一中教师，中共地下党员，民主爱国会成员,0.95,3,0
2464,升平街,地名,佛山的一个街道名称,0.95,3,0
2465,佛山火车站,建筑遗迹,始建于清光绪二十七年，曾由美国合兴公司、湖北、湖南、广东三省共管等机构管理,0.95,3,0
2466,绿营兵,建筑遗迹,清代佛山驻防的军队编制,0.85,3,0
2467,莲花路,地名,佛山市南海区的地名,0.9,3,0
2468,李道纯,人物,民国29年南海县政府县长,0.9,3,0
2469,张启端,人物,南海县国民党县党部书记，曾任佛山总队队长,0.95,3,0
2470,辛亥,朝代年号,辛亥革命的简称，指1911年的革命运动,0.95,3,0
2471,陈公博,人物,共产党的早期创始人之一,0.95,3,0
2472,潘焕棠,人物,1949年春在南海一中任教，发动学生组织读书会、歌咏队,0.95,3,0
2473,曾善辉,人物,1949年春在南海一中任教，发动学生组织读书会、歌咏队,0.95,3,0
2474,溶洲,地名,佛山市南海区的地名，文中提及的乡镇,0.95,3,0
2475,新安街,地名,佛山市内传统手工作坊聚集地之一,0.95,3,0
2476,建国后,朝代年号,中华人民共和国成立之后,0.95,3,0
2477,佛山艺术中心,建筑遗迹,佛山市内的文化设施，提供艺术展览和活动,0.85,3,0
2478,汾江桥,建筑遗迹,建国以来新建或改建的桥梁之一，位于佛山市内,0.95,3,0
2479,旧圩,地名,佛山市南海区的考古遗址,0.95,3,0
2480,东平河,地名,流经佛山市南海区的一条河流,0.95,3,0
2481,石湾陶塑艺术,非遗技艺,佛山传统手工艺，以雄狮、鹰等题材著称,0.95,3,0
2482,桑市,地名,古代佛山附近的市场之一,0.85,3,0
2483,1953年,朝代年号,具体年份，用于纺织技术发展的时间节点,0.9,3,0
2484,雍正年间,朝代年号,清代的一个年号，指1723-1735年间,0.95,3,0
2485,清同治年间,朝代年号,清代同治年间，1862-1874年,0.95,3,0
2486,清咸丰年间,朝代年号,关姓股东加入，两人合股经营的时间,0.9,3,0
2487,集兰堂,非遗技艺,清同治年间创立的药店，制售槛营茶等产品,0.9,3,0
2488,甘露园,物产饮食,何惠群创立的中药品牌，以雪制丹为主打产品,0.95,3,0
2489,民国26年,朝代年号,甘露园转由佛山轩花路万生堂药店代理的时间,0.95,3,0
2490,染色纸,非遗技艺,传统手工艺品之一，用于制作彩色纸张,0.85,3,0
2491,莲塘,地名,番禺县城东厢的地名，与御果园有关,0.9,3,0
2492,石雕,非遗技艺,石雕技艺在民国后期已很少存在，建国后石雕行业不复存在,0.95,3,0
2493,木雕艺术,非遗技艺,佛山祖庙建筑装饰中的一种雕刻艺术形式，具有岭南兼容、多元和开放的特点,0.95,3,0
2494,金花,非遗技艺,以铜稍为原料，用小圆珠凿打出凸起的小圆珠点，再用凿画出各种精致美观的图案，成为表示吉祥之物和名贵装饰之一,0.95,3,0
2495,唐明皇游月宫,典籍作品,神话故事题材之一,0.9,3,0
2496,佛山团练局,建筑遗迹,晚清时期佛山的地方武装组织,0.85,3,0
2497,《佛山市志_下》,典籍作品,佛山市志的一部分，记载了佛山市的历史和现状,0.95,3,0
2498,古洞街,地名,石湾镇的旧街道名,0.95,3,0
2499,文正桥,建筑遗迹,民国年间佛山已建有桥梁之一，位于佛山市内,0.95,3,0
2500,罗非鱼,物产饮食,一种热带淡水鱼，佛山养殖的重要品种,0.95,3,0
2501,石角围,建筑遗迹,清代的水利工程，位于佛山市南海区桂园、石角等地,0.95,3,0
2502,清光绪年间,朝代年号,清朝末期，1875-1908年间,0.9,3,0
2503,民国6年,朝代年号,民国纪年，具体为1917年,0.95,3,0
2504,裕丰,物产饮食,佛山市镇内最有影响的商店之一,0.85,3,0
2505,猪肝,物产饮食,制作及第粥时使用的食材之一,0.85,3,0
2506,公正路,地名,位于佛山的一条道路，当时有很多纱岗布匹店,0.9,3,0
2507,佛山大桥,建筑遗迹,建国以来新建或改建的桥梁之一，位于佛山市内,0.95,3,0
2508,柳堤,地名,在鉴湖边，曾是鉴湖蓄水的堤围，春来时节景色宜人,0.95,3,0
2509,崇祯,朝代年号,明朝末代皇帝朱由检的年号,0.95,3,0
2510,观音诞,历史事件,每年六月十九日举行的观音诞庆典活动,0.9,3,0
2511,禅工粤剧团,非遗技艺,1956年组建于佛山的业余粤剧团体,0.85,3,0
2512,天然戏院,建筑遗迹,普君新墟的戏院，民国28年建,0.9,3,0
2513,太平戏院,建筑遗迹,1939年开业，后改为太平电影院和国泰电影院，位于佛山升平路,0.95,3,0
2514,陈绍基,人物,作家，创作了中篇小说《十字架》,0.95,3,0
2515,市图书馆,建筑遗迹,佛山市内的公共图书馆,0.85,3,0
2516,张楼,地名,具体地点，文中提到陈恭受在此建造佛堂,0.9,3,0
2517,《佛山民国日报》,典籍作品,1928年9月停办前的报纸,0.95,3,0
2518,《南日海报》,典籍作品,1928年12月至1938年前出版的报纸,0.95,3,0
2519,李文田故居,建筑遗迹,位于城区良埠11号，晚清官员李文田的故居，由门房、厅堂、居室组成，整体建筑群为猎耳山顶式建筑,0.95,3,0
2520,塔坡庙,建筑遗迹,位于佛山市，原为存放石榜的场所,0.85,3,0
2521,万福台木雕,建筑遗迹,佛山祖庙中的一种木雕艺术，位于分隔前台后的隔板正面,0.95,3,0
2522,八仙故事,非遗技艺,祖庙内漆木雕神案正面雕刻的内容之一,0.85,3,0
2523,梁需如,人物,清代进士，曾任内阁中书等职,0.95,3,0
2524,经堂寺铁塔,建筑遗迹,佛山市第一批省级文物保护单位,0.95,3,0
2525,龙舟歌,非遗技艺,南海区的传统民俗活动，与龙舟文化相关,0.95,3,0
2526,龙眼,物产饮食,南海地区传统的珍贵滋补品，具有养生功效,0.95,3,0
2527,季华,地名,五斗司下辖的堡之一,0.95,3,0
